Timestamp; MHD File
1742891990070; BronchoscopyVideo_1_20250325T093638_openCV_1916.mhd
1742891990170; BronchoscopyVideo_1_20250325T093638_openCV_1917.mhd
1742891990270; BronchoscopyVideo_1_20250325T093638_openCV_1918.mhd
1742891990370; BronchoscopyVideo_1_20250325T093638_openCV_1919.mhd
1742891990470; BronchoscopyVideo_1_20250325T093638_openCV_1920.mhd
1742891990570; BronchoscopyVideo_1_20250325T093638_openCV_1921.mhd
1742891990670; BronchoscopyVideo_1_20250325T093638_openCV_1922.mhd
1742891990769; BronchoscopyVideo_1_20250325T093638_openCV_1923.mhd
1742891990870; BronchoscopyVideo_1_20250325T093638_openCV_1924.mhd
1742891990970; BronchoscopyVideo_1_20250325T093638_openCV_1925.mhd
1742891991070; BronchoscopyVideo_1_20250325T093638_openCV_1926.mhd
1742891991170; BronchoscopyVideo_1_20250325T093638_openCV_1927.mhd
1742891991270; BronchoscopyVideo_1_20250325T093638_openCV_1928.mhd
1742891991369; BronchoscopyVideo_1_20250325T093638_openCV_1929.mhd
1742891991470; BronchoscopyVideo_1_20250325T093638_openCV_1930.mhd
1742891991570; BronchoscopyVideo_1_20250325T093638_openCV_1931.mhd
1742891991670; BronchoscopyVideo_1_20250325T093638_openCV_1932.mhd
1742891991770; BronchoscopyVideo_1_20250325T093638_openCV_1933.mhd
1742891991870; BronchoscopyVideo_1_20250325T093638_openCV_1934.mhd
1742891991970; BronchoscopyVideo_1_20250325T093638_openCV_1935.mhd
1742891992070; BronchoscopyVideo_1_20250325T093638_openCV_1936.mhd
1742891992170; BronchoscopyVideo_1_20250325T093638_openCV_1937.mhd
