Filename; Timestamp from FTS; Matching Timestamp from TXT; Branch number; Position in branch; Branch length; Branch generation; branchCode; Offset [mm]
BronchoscopyVideo_1_20250325T093638_openCV_609.mhd; 1742891859369; 1742891859364; 40; 6; 15; 4; 1,2,2,1; 7.7
BronchoscopyVideo_1_20250325T093638_openCV_610.mhd; 1742891859469; 1742891859464; 40; 8; 15; 4; 1,2,2,1; 8.3
BronchoscopyVideo_1_20250325T093638_openCV_611.mhd; 1742891859569; 1742891859564; 106; 7; 12; 6; 1,2,2,1,1,1; 7.5
BronchoscopyVideo_1_20250325T093638_openCV_612.mhd; 1742891859669; 1742891859664; 106; 7; 12; 6; 1,2,2,1,1,1; 6.5
BronchoscopyVideo_1_20250325T093638_openCV_613.mhd; 1742891859769; 1742891859763; 106; 7; 12; 6; 1,2,2,1,1,1; 4.1
BronchoscopyVideo_1_20250325T093638_openCV_614.mhd; 1742891859869; 1742891859863; 106; 7; 12; 6; 1,2,2,1,1,1; 3.5
BronchoscopyVideo_1_20250325T093638_openCV_615.mhd; 1742891859969; 1742891859963; 106; 7; 12; 6; 1,2,2,1,1,1; 4.1
BronchoscopyVideo_1_20250325T093638_openCV_616.mhd; 1742891860069; 1742891860063; 106; 8; 12; 6; 1,2,2,1,1,1; 5.2
BronchoscopyVideo_1_20250325T093638_openCV_617.mhd; 1742891860169; 1742891860164; 106; 7; 12; 6; 1,2,2,1,1,1; 4.6
BronchoscopyVideo_1_20250325T093638_openCV_618.mhd; 1742891860269; 1742891860263; 106; 8; 12; 6; 1,2,2,1,1,1; 4.6
BronchoscopyVideo_1_20250325T093638_openCV_619.mhd; 1742891860369; 1742891860362; 125; 4; 9; 7; 1,2,2,1,1,1,2; 4.7
BronchoscopyVideo_1_20250325T093638_openCV_620.mhd; 1742891860469; 1742891860462; 125; 4; 9; 7; 1,2,2,1,1,1,2; 4.2
BronchoscopyVideo_1_20250325T093638_openCV_621.mhd; 1742891860569; 1742891860562; 125; 4; 9; 7; 1,2,2,1,1,1,2; 4.1
BronchoscopyVideo_1_20250325T093638_openCV_622.mhd; 1742891860669; 1742891860662; 125; 5; 9; 7; 1,2,2,1,1,1,2; 6
BronchoscopyVideo_1_20250325T093638_openCV_623.mhd; 1742891860769; 1742891860762; 126; 5; 9; 7; 1,2,2,1,1,1,1; 7
BronchoscopyVideo_1_20250325T093638_openCV_624.mhd; 1742891860869; 1742891860862; 126; 6; 9; 7; 1,2,2,1,1,1,1; 6.8
BronchoscopyVideo_1_20250325T093638_openCV_625.mhd; 1742891860969; 1742891860962; 126; 6; 9; 7; 1,2,2,1,1,1,1; 5.6
BronchoscopyVideo_1_20250325T093638_openCV_626.mhd; 1742891861069; 1742891861062; 126; 7; 9; 7; 1,2,2,1,1,1,1; 5.6
BronchoscopyVideo_1_20250325T093638_openCV_627.mhd; 1742891861169; 1742891861162; 125; 7; 9; 7; 1,2,2,1,1,1,2; 7
BronchoscopyVideo_1_20250325T093638_openCV_628.mhd; 1742891861269; 1742891861262; 125; 7; 9; 7; 1,2,2,1,1,1,2; 6.6
BronchoscopyVideo_1_20250325T093638_openCV_629.mhd; 1742891861369; 1742891861362; 125; 5; 9; 7; 1,2,2,1,1,1,2; 5.5
BronchoscopyVideo_1_20250325T093638_openCV_630.mhd; 1742891861469; 1742891861462; 106; 5; 12; 6; 1,2,2,1,1,1; 4
BronchoscopyVideo_1_20250325T093638_openCV_631.mhd; 1742891861569; 1742891861562; 106; 4; 12; 6; 1,2,2,1,1,1; 4.3
BronchoscopyVideo_1_20250325T093638_openCV_632.mhd; 1742891861669; 1742891861662; 106; 4; 12; 6; 1,2,2,1,1,1; 4.2
BronchoscopyVideo_1_20250325T093638_openCV_633.mhd; 1742891861769; 1742891861762; 73; 9; 13; 5; 1,2,2,1,1; 5.6
BronchoscopyVideo_1_20250325T093638_openCV_634.mhd; 1742891861869; 1742891861862; 73; 8; 13; 5; 1,2,2,1,1; 6.1
BronchoscopyVideo_1_20250325T093638_openCV_635.mhd; 1742891861969; 1742891861962; 40; 9; 15; 4; 1,2,2,1; 6.9
BronchoscopyVideo_1_20250325T093638_openCV_636.mhd; 1742891862069; 1742891862062; 40; 7; 15; 4; 1,2,2,1; 7.2
BronchoscopyVideo_1_20250325T093638_openCV_637.mhd; 1742891862169; 1742891862162; 40; 8; 15; 4; 1,2,2,1; 7
BronchoscopyVideo_1_20250325T093638_openCV_638.mhd; 1742891862269; 1742891862262; 40; 7; 15; 4; 1,2,2,1; 6.9
BronchoscopyVideo_1_20250325T093638_openCV_639.mhd; 1742891862369; 1742891862362; 40; 6; 15; 4; 1,2,2,1; 6.2
BronchoscopyVideo_1_20250325T093638_openCV_640.mhd; 1742891862469; 1742891862462; 40; 6; 15; 4; 1,2,2,1; 6.4
BronchoscopyVideo_1_20250325T093638_openCV_641.mhd; 1742891862569; 1742891862562; 40; 5; 15; 4; 1,2,2,1; 5.2
BronchoscopyVideo_1_20250325T093638_openCV_642.mhd; 1742891862669; 1742891862662; 40; 3; 15; 4; 1,2,2,1; 5
BronchoscopyVideo_1_20250325T093638_openCV_643.mhd; 1742891862769; 1742891862761; 16; 43; 48; 3; 1,2,2; 3
BronchoscopyVideo_1_20250325T093638_openCV_644.mhd; 1742891862869; 1742891862860; 16; 39; 48; 3; 1,2,2; 1.9
BronchoscopyVideo_1_20250325T093638_openCV_645.mhd; 1742891862969; 1742891862961; 16; 38; 48; 3; 1,2,2; 1.8
BronchoscopyVideo_1_20250325T093638_openCV_646.mhd; 1742891863069; 1742891863060; 16; 38; 48; 3; 1,2,2; 2.5
BronchoscopyVideo_1_20250325T093638_openCV_647.mhd; 1742891863169; 1742891863160; 16; 39; 48; 3; 1,2,2; 5.7
BronchoscopyVideo_1_20250325T093638_openCV_648.mhd; 1742891863269; 1742891863260; 16; 41; 48; 3; 1,2,2; 5.5
BronchoscopyVideo_1_20250325T093638_openCV_649.mhd; 1742891863369; 1742891863360; 16; 42; 48; 3; 1,2,2; 3.9
BronchoscopyVideo_1_20250325T093638_openCV_650.mhd; 1742891863469; 1742891863460; 16; 43; 48; 3; 1,2,2; 3.7
BronchoscopyVideo_1_20250325T093638_openCV_651.mhd; 1742891863569; 1742891863560; 16; 44; 48; 3; 1,2,2; 3.6
BronchoscopyVideo_1_20250325T093638_openCV_652.mhd; 1742891863669; 1742891863660; 16; 46; 48; 3; 1,2,2; 3.7
BronchoscopyVideo_1_20250325T093638_openCV_653.mhd; 1742891863769; 1742891863760; 16; 46; 48; 3; 1,2,2; 3.7
BronchoscopyVideo_1_20250325T093638_openCV_654.mhd; 1742891863869; 1742891863860; 16; 45; 48; 3; 1,2,2; 3.9
BronchoscopyVideo_1_20250325T093638_openCV_655.mhd; 1742891863969; 1742891863960; 41; 4; 36; 4; 1,2,2,2; 4
BronchoscopyVideo_1_20250325T093638_openCV_656.mhd; 1742891864069; 1742891864060; 41; 8; 36; 4; 1,2,2,2; 2.8
BronchoscopyVideo_1_20250325T093638_openCV_657.mhd; 1742891864169; 1742891864160; 41; 11; 36; 4; 1,2,2,2; 2.7
BronchoscopyVideo_1_20250325T093638_openCV_658.mhd; 1742891864269; 1742891864260; 41; 13; 36; 4; 1,2,2,2; 3
BronchoscopyVideo_1_20250325T093638_openCV_659.mhd; 1742891864369; 1742891864360; 41; 15; 36; 4; 1,2,2,2; 3.7
BronchoscopyVideo_1_20250325T093638_openCV_660.mhd; 1742891864469; 1742891864460; 41; 16; 36; 4; 1,2,2,2; 3.3
BronchoscopyVideo_1_20250325T093638_openCV_661.mhd; 1742891864569; 1742891864560; 41; 18; 36; 4; 1,2,2,2; 3.6
BronchoscopyVideo_1_20250325T093638_openCV_662.mhd; 1742891864669; 1742891864659; 41; 18; 36; 4; 1,2,2,2; 4.2
BronchoscopyVideo_1_20250325T093638_openCV_663.mhd; 1742891864769; 1742891864760; 41; 18; 36; 4; 1,2,2,2; 3.8
BronchoscopyVideo_1_20250325T093638_openCV_664.mhd; 1742891864869; 1742891864860; 41; 19; 36; 4; 1,2,2,2; 3.8
BronchoscopyVideo_1_20250325T093638_openCV_665.mhd; 1742891864969; 1742891864959; 41; 19; 36; 4; 1,2,2,2; 3.9
BronchoscopyVideo_1_20250325T093638_openCV_666.mhd; 1742891865069; 1742891865059; 41; 18; 36; 4; 1,2,2,2; 2.9
BronchoscopyVideo_1_20250325T093638_openCV_667.mhd; 1742891865169; 1742891865159; 41; 18; 36; 4; 1,2,2,2; 3.4
BronchoscopyVideo_1_20250325T093638_openCV_668.mhd; 1742891865269; 1742891865258; 41; 17; 36; 4; 1,2,2,2; 3.6
BronchoscopyVideo_1_20250325T093638_openCV_669.mhd; 1742891865369; 1742891865358; 41; 20; 36; 4; 1,2,2,2; 3.5
BronchoscopyVideo_1_20250325T093638_openCV_670.mhd; 1742891865469; 1742891865459; 41; 24; 36; 4; 1,2,2,2; 3.3
BronchoscopyVideo_1_20250325T093638_openCV_671.mhd; 1742891865569; 1742891865558; 41; 27; 36; 4; 1,2,2,2; 3.5
BronchoscopyVideo_1_20250325T093638_openCV_672.mhd; 1742891865669; 1742891865658; 41; 29; 36; 4; 1,2,2,2; 4.2
BronchoscopyVideo_1_20250325T093638_openCV_673.mhd; 1742891865769; 1742891865758; 76; 5; 24; 5; 1,2,2,2,1; 5.3
BronchoscopyVideo_1_20250325T093638_openCV_674.mhd; 1742891865869; 1742891865858; 76; 8; 24; 5; 1,2,2,2,1; 4
BronchoscopyVideo_1_20250325T093638_openCV_675.mhd; 1742891865969; 1742891865958; 76; 9; 24; 5; 1,2,2,2,1; 3.7
BronchoscopyVideo_1_20250325T093638_openCV_676.mhd; 1742891866069; 1742891866058; 76; 9; 24; 5; 1,2,2,2,1; 3.1
BronchoscopyVideo_1_20250325T093638_openCV_677.mhd; 1742891866169; 1742891866158; 76; 10; 24; 5; 1,2,2,2,1; 3.3
BronchoscopyVideo_1_20250325T093638_openCV_678.mhd; 1742891866269; 1742891866258; 76; 10; 24; 5; 1,2,2,2,1; 3.3
BronchoscopyVideo_1_20250325T093638_openCV_679.mhd; 1742891866369; 1742891866358; 76; 11; 24; 5; 1,2,2,2,1; 3.7
BronchoscopyVideo_1_20250325T093638_openCV_680.mhd; 1742891866469; 1742891866458; 76; 13; 24; 5; 1,2,2,2,1; 4.4
BronchoscopyVideo_1_20250325T093638_openCV_681.mhd; 1742891866569; 1742891866558; 76; 14; 24; 5; 1,2,2,2,1; 5
BronchoscopyVideo_1_20250325T093638_openCV_682.mhd; 1742891866669; 1742891866658; 76; 13; 24; 5; 1,2,2,2,1; 2.7
BronchoscopyVideo_1_20250325T093638_openCV_683.mhd; 1742891866769; 1742891866758; 76; 12; 24; 5; 1,2,2,2,1; 1.2
BronchoscopyVideo_1_20250325T093638_openCV_684.mhd; 1742891866869; 1742891866858; 76; 9; 24; 5; 1,2,2,2,1; 0.4
BronchoscopyVideo_1_20250325T093638_openCV_685.mhd; 1742891866969; 1742891866958; 76; 8; 24; 5; 1,2,2,2,1; 1.5
BronchoscopyVideo_1_20250325T093638_openCV_686.mhd; 1742891867069; 1742891867058; 76; 4; 24; 5; 1,2,2,2,1; 1.6
BronchoscopyVideo_1_20250325T093638_openCV_687.mhd; 1742891867169; 1742891867157; 76; 5; 24; 5; 1,2,2,2,1; 2.1
BronchoscopyVideo_1_20250325T093638_openCV_688.mhd; 1742891867269; 1742891867258; 75; 7; 14; 5; 1,2,2,2,2; 1.8
BronchoscopyVideo_1_20250325T093638_openCV_689.mhd; 1742891867369; 1742891867357; 75; 9; 14; 5; 1,2,2,2,2; 1.3
BronchoscopyVideo_1_20250325T093638_openCV_690.mhd; 1742891867469; 1742891867457; 75; 11; 14; 5; 1,2,2,2,2; 1
BronchoscopyVideo_1_20250325T093638_openCV_691.mhd; 1742891867569; 1742891867557; 75; 12; 14; 5; 1,2,2,2,2; 0.9
BronchoscopyVideo_1_20250325T093638_openCV_692.mhd; 1742891867669; 1742891867657; 75; 12; 14; 5; 1,2,2,2,2; 0.9
BronchoscopyVideo_1_20250325T093638_openCV_693.mhd; 1742891867769; 1742891867757; 110; 4; 61; 6; 1,2,2,2,2,2; 1.7
BronchoscopyVideo_1_20250325T093638_openCV_694.mhd; 1742891867869; 1742891867857; 110; 8; 61; 6; 1,2,2,2,2,2; 1
BronchoscopyVideo_1_20250325T093638_openCV_695.mhd; 1742891867969; 1742891867981; 110; 10; 61; 6; 1,2,2,2,2,2; 0.7
BronchoscopyVideo_1_20250325T093638_openCV_696.mhd; 1742891868069; 1742891868081; 110; 10; 61; 6; 1,2,2,2,2,2; 0.4
BronchoscopyVideo_1_20250325T093638_openCV_697.mhd; 1742891868169; 1742891868181; 110; 11; 61; 6; 1,2,2,2,2,2; 0.1
BronchoscopyVideo_1_20250325T093638_openCV_698.mhd; 1742891868269; 1742891868281; 110; 12; 61; 6; 1,2,2,2,2,2; 0.4
BronchoscopyVideo_1_20250325T093638_openCV_699.mhd; 1742891868369; 1742891868381; 110; 12; 61; 6; 1,2,2,2,2,2; 0.8
BronchoscopyVideo_1_20250325T093638_openCV_700.mhd; 1742891868469; 1742891868481; 110; 12; 61; 6; 1,2,2,2,2,2; 0.8
BronchoscopyVideo_1_20250325T093638_openCV_701.mhd; 1742891868569; 1742891868581; 110; 12; 61; 6; 1,2,2,2,2,2; 0.8
BronchoscopyVideo_1_20250325T093638_openCV_702.mhd; 1742891868669; 1742891868657; 110; 17; 61; 6; 1,2,2,2,2,2; 0.5
BronchoscopyVideo_1_20250325T093638_openCV_703.mhd; 1742891868769; 1742891868781; 110; 19; 61; 6; 1,2,2,2,2,2; 0.4
BronchoscopyVideo_1_20250325T093638_openCV_704.mhd; 1742891868869; 1742891868881; 110; 19; 61; 6; 1,2,2,2,2,2; 0.7
BronchoscopyVideo_1_20250325T093638_openCV_705.mhd; 1742891868969; 1742891868981; 110; 15; 61; 6; 1,2,2,2,2,2; 1.2
BronchoscopyVideo_1_20250325T093638_openCV_706.mhd; 1742891869069; 1742891869081; 110; 14; 61; 6; 1,2,2,2,2,2; 1.2
BronchoscopyVideo_1_20250325T093638_openCV_707.mhd; 1742891869169; 1742891869181; 110; 13; 61; 6; 1,2,2,2,2,2; 1.8
BronchoscopyVideo_1_20250325T093638_openCV_708.mhd; 1742891869269; 1742891869281; 110; 11; 61; 6; 1,2,2,2,2,2; 2
BronchoscopyVideo_1_20250325T093638_openCV_709.mhd; 1742891869369; 1742891869380; 136; 5; 7; 7; 1,2,2,2,2,1,2; 2.7
BronchoscopyVideo_1_20250325T093638_openCV_710.mhd; 1742891869469; 1742891869481; 136; 5; 7; 7; 1,2,2,2,2,1,2; 2.3
BronchoscopyVideo_1_20250325T093638_openCV_711.mhd; 1742891869569; 1742891869581; 136; 4; 7; 7; 1,2,2,2,2,1,2; 2.3
BronchoscopyVideo_1_20250325T093638_openCV_712.mhd; 1742891869669; 1742891869680; 136; 1; 7; 7; 1,2,2,2,2,1,2; 2.4
BronchoscopyVideo_1_20250325T093638_openCV_713.mhd; 1742891869769; 1742891869780; 76; 13; 24; 5; 1,2,2,2,1; 3.2
BronchoscopyVideo_1_20250325T093638_openCV_714.mhd; 1742891869869; 1742891869880; 76; 12; 24; 5; 1,2,2,2,1; 2.7
BronchoscopyVideo_1_20250325T093638_openCV_715.mhd; 1742891869969; 1742891869980; 76; 13; 24; 5; 1,2,2,2,1; 2.9
BronchoscopyVideo_1_20250325T093638_openCV_716.mhd; 1742891870069; 1742891870080; 110; 3; 61; 6; 1,2,2,2,2,2; 2.8
BronchoscopyVideo_1_20250325T093638_openCV_717.mhd; 1742891870169; 1742891870180; 136; 3; 7; 7; 1,2,2,2,2,1,2; 2.6
BronchoscopyVideo_1_20250325T093638_openCV_718.mhd; 1742891870269; 1742891870280; 136; 6; 7; 7; 1,2,2,2,2,1,2; 2.5
BronchoscopyVideo_1_20250325T093638_openCV_719.mhd; 1742891870369; 1742891870381; 135; 6; 14; 7; 1,2,2,2,2,1,1; 1.9
BronchoscopyVideo_1_20250325T093638_openCV_720.mhd; 1742891870469; 1742891870480; 135; 5; 14; 7; 1,2,2,2,2,1,1; 0.5
BronchoscopyVideo_1_20250325T093638_openCV_721.mhd; 1742891870569; 1742891870580; 135; 8; 14; 7; 1,2,2,2,2,1,1; 0.8
BronchoscopyVideo_1_20250325T093638_openCV_722.mhd; 1742891870669; 1742891870679; 134; 4; 43; 8; 1,2,2,2,2,1,2,1; 1.3
BronchoscopyVideo_1_20250325T093638_openCV_723.mhd; 1742891870769; 1742891870779; 134; 5; 43; 8; 1,2,2,2,2,1,2,1; 1.3
BronchoscopyVideo_1_20250325T093638_openCV_724.mhd; 1742891870869; 1742891870879; 134; 6; 43; 8; 1,2,2,2,2,1,2,1; 1.2
BronchoscopyVideo_1_20250325T093638_openCV_725.mhd; 1742891870969; 1742891870979; 134; 9; 43; 8; 1,2,2,2,2,1,2,1; 1.8
BronchoscopyVideo_1_20250325T093638_openCV_726.mhd; 1742891871069; 1742891871079; 134; 11; 43; 8; 1,2,2,2,2,1,2,1; 2.1
BronchoscopyVideo_1_20250325T093638_openCV_727.mhd; 1742891871169; 1742891871178; 134; 12; 43; 8; 1,2,2,2,2,1,2,1; 2.9
BronchoscopyVideo_1_20250325T093638_openCV_728.mhd; 1742891871269; 1742891871278; 134; 12; 43; 8; 1,2,2,2,2,1,2,1; 3.1
BronchoscopyVideo_1_20250325T093638_openCV_729.mhd; 1742891871369; 1742891871378; 134; 11; 43; 8; 1,2,2,2,2,1,2,1; 3.4
BronchoscopyVideo_1_20250325T093638_openCV_730.mhd; 1742891871469; 1742891871479; 134; 10; 43; 8; 1,2,2,2,2,1,2,1; 3.2
BronchoscopyVideo_1_20250325T093638_openCV_731.mhd; 1742891871569; 1742891871579; 134; 9; 43; 8; 1,2,2,2,2,1,2,1; 2.8
BronchoscopyVideo_1_20250325T093638_openCV_732.mhd; 1742891871669; 1742891871678; 134; 9; 43; 8; 1,2,2,2,2,1,2,1; 2.2
BronchoscopyVideo_1_20250325T093638_openCV_733.mhd; 1742891871769; 1742891871779; 134; 9; 43; 8; 1,2,2,2,2,1,2,1; 1.7
BronchoscopyVideo_1_20250325T093638_openCV_734.mhd; 1742891871869; 1742891871878; 134; 8; 43; 8; 1,2,2,2,2,1,2,1; 1.3
BronchoscopyVideo_1_20250325T093638_openCV_735.mhd; 1742891871969; 1742891871978; 134; 8; 43; 8; 1,2,2,2,2,1,2,1; 1.1
BronchoscopyVideo_1_20250325T093638_openCV_736.mhd; 1742891872069; 1742891872078; 134; 6; 43; 8; 1,2,2,2,2,1,2,1; 0.7
BronchoscopyVideo_1_20250325T093638_openCV_737.mhd; 1742891872169; 1742891872178; 136; 6; 7; 7; 1,2,2,2,2,1,2; 0.3
BronchoscopyVideo_1_20250325T093638_openCV_738.mhd; 1742891872269; 1742891872278; 110; 4; 61; 6; 1,2,2,2,2,2; 1.3
BronchoscopyVideo_1_20250325T093638_openCV_739.mhd; 1742891872369; 1742891872378; 75; 12; 14; 5; 1,2,2,2,2; 1.1
BronchoscopyVideo_1_20250325T093638_openCV_740.mhd; 1742891872469; 1742891872478; 75; 9; 14; 5; 1,2,2,2,2; 1.4
BronchoscopyVideo_1_20250325T093638_openCV_741.mhd; 1742891872569; 1742891872578; 75; 6; 14; 5; 1,2,2,2,2; 1.3
BronchoscopyVideo_1_20250325T093638_openCV_742.mhd; 1742891872669; 1742891872678; 76; 3; 24; 5; 1,2,2,2,1; 0.4
BronchoscopyVideo_1_20250325T093638_openCV_743.mhd; 1742891872769; 1742891872778; 76; 1; 24; 5; 1,2,2,2,1; 1.5
BronchoscopyVideo_1_20250325T093638_openCV_744.mhd; 1742891872869; 1742891872878; 41; 32; 36; 4; 1,2,2,2; 1.1
BronchoscopyVideo_1_20250325T093638_openCV_745.mhd; 1742891872969; 1742891872978; 41; 29; 36; 4; 1,2,2,2; 1.3
BronchoscopyVideo_1_20250325T093638_openCV_746.mhd; 1742891873069; 1742891873078; 41; 27; 36; 4; 1,2,2,2; 1
BronchoscopyVideo_1_20250325T093638_openCV_747.mhd; 1742891873169; 1742891873178; 41; 25; 36; 4; 1,2,2,2; 0.6
BronchoscopyVideo_1_20250325T093638_openCV_748.mhd; 1742891873269; 1742891873278; 41; 24; 36; 4; 1,2,2,2; 1.1
BronchoscopyVideo_1_20250325T093638_openCV_749.mhd; 1742891873369; 1742891873378; 41; 21; 36; 4; 1,2,2,2; 1.5
BronchoscopyVideo_1_20250325T093638_openCV_750.mhd; 1742891873469; 1742891873476; 41; 17; 36; 4; 1,2,2,2; 1.7
BronchoscopyVideo_1_20250325T093638_openCV_751.mhd; 1742891873569; 1742891873576; 41; 16; 36; 4; 1,2,2,2; 1.4
BronchoscopyVideo_1_20250325T093638_openCV_752.mhd; 1742891873669; 1742891873676; 41; 15; 36; 4; 1,2,2,2; 1.4
BronchoscopyVideo_1_20250325T093638_openCV_753.mhd; 1742891873769; 1742891873776; 41; 13; 36; 4; 1,2,2,2; 0.3
BronchoscopyVideo_1_20250325T093638_openCV_754.mhd; 1742891873869; 1742891873876; 41; 13; 36; 4; 1,2,2,2; 1
BronchoscopyVideo_1_20250325T093638_openCV_755.mhd; 1742891873969; 1742891873976; 41; 14; 36; 4; 1,2,2,2; 1.6
BronchoscopyVideo_1_20250325T093638_openCV_756.mhd; 1742891874069; 1742891874076; 41; 15; 36; 4; 1,2,2,2; 1.9
BronchoscopyVideo_1_20250325T093638_openCV_757.mhd; 1742891874169; 1742891874176; 41; 14; 36; 4; 1,2,2,2; 1.5
BronchoscopyVideo_1_20250325T093638_openCV_758.mhd; 1742891874269; 1742891874276; 41; 14; 36; 4; 1,2,2,2; 1
BronchoscopyVideo_1_20250325T093638_openCV_759.mhd; 1742891874369; 1742891874376; 41; 11; 36; 4; 1,2,2,2; 1.4
BronchoscopyVideo_1_20250325T093638_openCV_760.mhd; 1742891874469; 1742891874476; 41; 9; 36; 4; 1,2,2,2; 1.2
BronchoscopyVideo_1_20250325T093638_openCV_761.mhd; 1742891874569; 1742891874576; 41; 13; 36; 4; 1,2,2,2; 1.1
BronchoscopyVideo_1_20250325T093638_openCV_762.mhd; 1742891874669; 1742891874676; 41; 19; 36; 4; 1,2,2,2; 1.5
BronchoscopyVideo_1_20250325T093638_openCV_763.mhd; 1742891874769; 1742891874776; 41; 25; 36; 4; 1,2,2,2; 2.8
BronchoscopyVideo_1_20250325T093638_openCV_764.mhd; 1742891874869; 1742891874876; 41; 26; 36; 4; 1,2,2,2; 2.6
BronchoscopyVideo_1_20250325T093638_openCV_765.mhd; 1742891874969; 1742891874976; 41; 25; 36; 4; 1,2,2,2; 2.7
BronchoscopyVideo_1_20250325T093638_openCV_766.mhd; 1742891875069; 1742891875076; 41; 24; 36; 4; 1,2,2,2; 2.7
BronchoscopyVideo_1_20250325T093638_openCV_767.mhd; 1742891875169; 1742891875175; 41; 28; 36; 4; 1,2,2,2; 2.7
BronchoscopyVideo_1_20250325T093638_openCV_768.mhd; 1742891875269; 1742891875276; 41; 36; 36; 4; 1,2,2,2; 2.2
BronchoscopyVideo_1_20250325T093638_openCV_769.mhd; 1742891875369; 1742891875375; 75; 7; 14; 5; 1,2,2,2,2; 1.8
BronchoscopyVideo_1_20250325T093638_openCV_770.mhd; 1742891875469; 1742891875476; 75; 8; 14; 5; 1,2,2,2,2; 1.2
BronchoscopyVideo_1_20250325T093638_openCV_771.mhd; 1742891875569; 1742891875576; 75; 9; 14; 5; 1,2,2,2,2; 2.2
BronchoscopyVideo_1_20250325T093638_openCV_772.mhd; 1742891875669; 1742891875676; 110; 5; 61; 6; 1,2,2,2,2,2; 1.8
BronchoscopyVideo_1_20250325T093638_openCV_773.mhd; 1742891875769; 1742891875775; 110; 7; 61; 6; 1,2,2,2,2,2; 2.1
BronchoscopyVideo_1_20250325T093638_openCV_774.mhd; 1742891875869; 1742891875875; 110; 9; 61; 6; 1,2,2,2,2,2; 2.1
BronchoscopyVideo_1_20250325T093638_openCV_775.mhd; 1742891875969; 1742891875975; 110; 11; 61; 6; 1,2,2,2,2,2; 1.7
BronchoscopyVideo_1_20250325T093638_openCV_776.mhd; 1742891876069; 1742891876075; 110; 12; 61; 6; 1,2,2,2,2,2; 1.8
BronchoscopyVideo_1_20250325T093638_openCV_777.mhd; 1742891876169; 1742891876174; 110; 13; 61; 6; 1,2,2,2,2,2; 1.9
BronchoscopyVideo_1_20250325T093638_openCV_778.mhd; 1742891876269; 1742891876274; 110; 12; 61; 6; 1,2,2,2,2,2; 2
BronchoscopyVideo_1_20250325T093638_openCV_779.mhd; 1742891876369; 1742891876374; 110; 12; 61; 6; 1,2,2,2,2,2; 1.3
BronchoscopyVideo_1_20250325T093638_openCV_780.mhd; 1742891876469; 1742891876474; 110; 14; 61; 6; 1,2,2,2,2,2; 1.3
BronchoscopyVideo_1_20250325T093638_openCV_781.mhd; 1742891876569; 1742891876575; 110; 19; 61; 6; 1,2,2,2,2,2; 0.7
BronchoscopyVideo_1_20250325T093638_openCV_782.mhd; 1742891876669; 1742891876674; 110; 25; 61; 6; 1,2,2,2,2,2; 1.1
BronchoscopyVideo_1_20250325T093638_openCV_783.mhd; 1742891876769; 1742891876774; 110; 27; 61; 6; 1,2,2,2,2,2; 1.9
BronchoscopyVideo_1_20250325T093638_openCV_784.mhd; 1742891876869; 1742891876874; 110; 27; 61; 6; 1,2,2,2,2,2; 2.5
BronchoscopyVideo_1_20250325T093638_openCV_785.mhd; 1742891876969; 1742891876974; 110; 27; 61; 6; 1,2,2,2,2,2; 2.6
BronchoscopyVideo_1_20250325T093638_openCV_786.mhd; 1742891877069; 1742891877074; 110; 27; 61; 6; 1,2,2,2,2,2; 2.7
BronchoscopyVideo_1_20250325T093638_openCV_787.mhd; 1742891877169; 1742891877174; 110; 27; 61; 6; 1,2,2,2,2,2; 2
BronchoscopyVideo_1_20250325T093638_openCV_788.mhd; 1742891877269; 1742891877274; 110; 26; 61; 6; 1,2,2,2,2,2; 1.3
BronchoscopyVideo_1_20250325T093638_openCV_789.mhd; 1742891877369; 1742891877374; 110; 26; 61; 6; 1,2,2,2,2,2; 0.9
BronchoscopyVideo_1_20250325T093638_openCV_790.mhd; 1742891877469; 1742891877473; 110; 27; 61; 6; 1,2,2,2,2,2; 0.7
BronchoscopyVideo_1_20250325T093638_openCV_791.mhd; 1742891877569; 1742891877573; 110; 28; 61; 6; 1,2,2,2,2,2; 1.1
BronchoscopyVideo_1_20250325T093638_openCV_792.mhd; 1742891877669; 1742891877673; 110; 28; 61; 6; 1,2,2,2,2,2; 2.3
BronchoscopyVideo_1_20250325T093638_openCV_793.mhd; 1742891877769; 1742891877773; 110; 27; 61; 6; 1,2,2,2,2,2; 3.1
BronchoscopyVideo_1_20250325T093638_openCV_794.mhd; 1742891877869; 1742891877873; 110; 27; 61; 6; 1,2,2,2,2,2; 3.2
BronchoscopyVideo_1_20250325T093638_openCV_795.mhd; 1742891877969; 1742891877973; 110; 27; 61; 6; 1,2,2,2,2,2; 3
BronchoscopyVideo_1_20250325T093638_openCV_796.mhd; 1742891878069; 1742891878073; 110; 24; 61; 6; 1,2,2,2,2,2; 2.6
BronchoscopyVideo_1_20250325T093638_openCV_797.mhd; 1742891878169; 1742891878173; 110; 21; 61; 6; 1,2,2,2,2,2; 2.4
BronchoscopyVideo_1_20250325T093638_openCV_798.mhd; 1742891878269; 1742891878273; 110; 19; 61; 6; 1,2,2,2,2,2; 2.6
BronchoscopyVideo_1_20250325T093638_openCV_799.mhd; 1742891878369; 1742891878373; 110; 16; 61; 6; 1,2,2,2,2,2; 2.7
BronchoscopyVideo_1_20250325T093638_openCV_800.mhd; 1742891878469; 1742891878473; 110; 14; 61; 6; 1,2,2,2,2,2; 3.4
